SOUID,DATE,TG,Q_TG,TN
135162,20060531,117,0,88
135162,20060601,108,0,108
135162,20060602,132,0,106
135162,20060603,125,0,120
135162,20060604,133,0,83
135162,20060605,124,0,91
135162,20060606,138,0,101
135162,20060607,141,0,140
135162,20060608,147,0,145
135162,20060609,147,0,113
135162,20060610,167,0,114
135162,20060611,189,0,103
135162,20060612,208,0,91
135162,20060613,210,0,91
135162,20060614,192,0,88
135162,20060615,163,0,55
135162,20060616,161,0,32
135162,20060617,169,0,78
135162,20060618,191,0,113
135162,20060619,201,0,112
135162,20060620,199,0,110
135162,20060621,182,0,72
135162,20060622,166,0,64
135162,20060623,169,0,123
135162,20060624,163,0,117
135162,20060625,201,0,82
135162,20060626,191,0,90
135162,20060627,175,0,89
135162,20060628,146,0,87
135162,20060629,160,0,101
135162,20060630,175,0,110
135162,20060701,186,0,138
135162,20060702,196,0,114
135162,20060703,205,0,137
135162,20060704,209,0,123
135162,20060705,217,0,76
135162,20060706,245,0,64
135162,20060707,225,0,107
135162,20060708,202,0,112
135162,20060709,203,0,105
135162,20060710,215,0,87
135162,20060711,208,0,146
135162,20060712,192,0,125
135162,20060713,190,0,127
135162,20060714,189,0,120
135162,20060715,187,0,113
135162,20060716,208,0,108
135162,20060717,214,0,102
135162,20060718,221,0,78
135162,20060719,223,0,76
135162,20060720,228,0,110
135162,20060721,221,0,111
135162,20060722,223,0,130
135162,20060723,213,0,106
135162,20060724,219,0,117
135162,20060725,226,0,140
135162,20060726,227,0,65
135162,20060727,236,0,134
135162,20060728,215,0,111
135162,20060729,221,0,118
135162,20060730,225,0,113
135162,20060731,216,0,143
135162,20060801,208,0,166
135162,20060802,175,0,153
135162,20060803,186,0,125
135162,20060804,191,0,146
135162,20060805,207,0,151
135162,20060806,211,0,143
135162,20060807,198,0,133
135162,20060808,201,0,94
135162,20060809,190,0,124
135162,20060810,178,0,120
135162,20060811,157,0,137
135162,20060812,161,0,142
135162,20060813,169,0,147
135162,20060814,165,0,133
135162,20060815,165,0,151
135162,20060816,184,0,172
135162,20060817,176,0,115
135162,20060818,181,0,112
135162,20060819,202,0,126
135162,20060820,174,0,70
135162,20060821,177,0,79
135162,20060822,178,0,133
135162,20060823,175,0,137
135162,20060824,178,0,142
135162,20060825,164,0,131
135162,20060826,167,0,93
135162,20060827,159,0,91
135162,20060828,169,0,111
135162,20060829,134,0,92
135162,20060830,152,0,96
135162,20060831,170,0,57
135162,20060901,174,0,73
135162,20060902,180,0,115
135162,20060903,174,0,106
135162,20060904,167,0,95
135162,20060905,163,0,82
135162,20060906,156,0,93
135162,20060907,157,0,60
135162,20060908,153,0,81
135162,20060909,161,0,81
135162,20060910,138,0,125
135162,20060911,142,0,121
135162,20060912,173,0,106
135162,20060913,180,0,104
135162,20060914,175,0,122
135162,20060915,171,0,110
135162,20060916,172,0,113
135162,20060917,168,0,114
135162,20060918,173,0,100
135162,20060919,166,0,83
135162,20060920,159,0,26
135162,20060921,160,0,88
135162,20060922,169,0,87
135162,20060923,170,0,80
135162,20060924,179,0,88
135162,20060925,184,0,106
135162,20060926,176,0,95
135162,20060927,151,0,78
135162,20060928,155,0,40
135162,20060929,171,0,40
135162,20060930,171,0,55
135162,20061001,145,0,44
135162,20061002,154,0,-15
135162,20061003,146,0,12
135162,20061004,139,0,65
135162,20061005,129,0,69
135162,20061006,142,0,102
135162,20061007,141,0,105
135162,20061008,144,0,97
135162,20061009,138,0,91
135162,20061010,123,0,91
135162,20061011,126,0,60
135162,20061012,139,0,84
135162,20061013,114,0,84
135162,20061014,98,0,58
135162,20061015,90,0,66
135162,20061016,95,0,83
135162,20061017,94,0,55
135162,20061018,90,0,-10
135162,20061019,126,0,82
135162,20061020,123,0,90
135162,20061021,131,0,36
135162,20061022,137,0,38
135162,20061023,142,0,38
135162,20061024,136,0,95
135162,20061025,97,0,78
135162,20061026,129,0,56
135162,20061027,127,0,-22
135162,20061028,104,0,87
135162,20061029,62,0,105
135162,20061030,86,0,96
135162,20061031,117,0,98
135162,20061101,29,0,87
135162,20061102,-1,0,61
135162,20061103,13,0,81
135162,20061104,85,0,83
135162,20061105,96,0,94
135162,20061106,115,0,104
135162,20061107,104,0,96
135162,20061108,93,0,56
135162,20061109,81,0,55
135162,20061110,34,0,75
135162,20061111,74,0,75
135162,20061112,69,0,36
135162,20061113,71,0,22
135162,20061114,91,0,72
135162,20061115,99,0,89
135162,20061116,103,0,59
135162,20061117,108,0,66
135162,20061118,97,0,83
135162,20061119,58,0,97
135162,20061120,60,0,67
135162,20061121,69,0,64
135162,20061122,57,0,86
135162,20061123,63,0,71
135162,20061124,87,0,59
135162,20061125,99,0,38
135162,20061126,97,0,-8
135162,20061127,79,0,12
135162,20061128,80,0,-10
135162,20061129,81,0,-14
135162,20061130,80,0,-19
135162,20061201,69,0,-6
135162,20061202,79,0,7
135162,20061203,78,0,12
135162,20061204,79,0,-26
135162,20061205,99,0,-8
135162,20061206,94,0,-76
135162,20061207,75,0,-76
135162,20061208,88,0,-42
135162,20061209,86,0,-10
135162,20061210,59,0,-7
135162,20061211,59,0,-1
135162,20061212,62,0,8
135162,20061213,76,0,25
135162,20061214,95,0,24
135162,20061215,91,0,-21
135162,20061216,67,0,-59
135162,20061217,55,0,-106
135162,20061218,18,0,-139
135162,20061219,56,0,9
135162,20061220,56,0,1
135162,20061221,57,0,3
135162,20061222,65,0,-38
135162,20061223,69,0,-32
135162,20061224,76,0,-10
135162,20061225,29,0,-3
135162,20061226,52,0,8
135162,20061227,60,0,-25
135162,20061228,47,0,-48
135162,20061229,30,0,-80
135162,20061230,60,0,-104
135162,20061231,70,0,-117
135162,20070101,75,0,-120
135162,20070102,58,0,-108
135162,20070103,57,0,-111
135162,20070104,71,0,-100
135162,20070105,67,0,-121
135162,20070106,63,0,-152
135162,20070107,62,0,-74
135162,20070108,66,0,1
135162,20070109,88,0,-2
135162,20070110,89,0,-20
135162,20070111,57,0,-18
135162,20070112,68,0,-9
135162,20070113,81,0,-29
135162,20070114,63,0,-82
135162,20070115,72,0,-118
135162,20070116,61,0,-58
135162,20070117,68,0,-30
135162,20070118,61,0,-30
135162,20070119,58,0,-20
135162,20070120,60,0,-29
135162,20070121,51,0,-61
135162,20070122,-13,0,-62
135162,20070123,-32,0,-58
135162,20070124,-31,0,-49
135162,20070125,-62,0,-39
135162,20070126,11,0,-22
135162,20070127,-4,0,-62
135162,20070128,42,0,-48
135162,20070129,12,0,-77
135162,20070130,56,0,-72
135162,20070131,61,0,-72
135162,20070201,42,0,-42
135162,20070202,61,0,-20
135162,20070203,57,0,-18
135162,20070204,55,0,-20
135162,20070205,32,0,-29
135162,20070206,4,0,-73
135162,20070207,-7,0,-143
135162,20070208,-3,0,-45
135162,20070209,-20,0,-51
135162,20070210,-33,0,-172
135162,20070211,-17,0,-172
135162,20070212,3,0,-148
135162,20070213,21,0,-67
135162,20070214,22,0,-150
135162,20070215,25,0,-102
135162,20070216,29,0,-84
135162,20070217,35,0,-63
135162,20070218,30,0,-47
135162,20070219,33,0,-45
135162,20070220,30,0,-104
135162,20070221,-10,0,-56
135162,20070222,-18,0,-66
135162,20070223,-24,0,-93
135162,20070224,-9,0,-52
135162,20070225,16,0,-98
135162,20070226,26,0,-31
135162,20070227,20,0,-5
135162,20070228,38,0,-8
135162,20070301,48,0,-31
135162,20070302,36,0,1
135162,20070303,35,0,12
135162,20070304,40,0,15
135162,20070305,41,0,2
135162,20070306,57,0,-10
135162,20070307,71,0,-9
135162,20070308,59,0,4
135162,20070309,49,0,-2
135162,20070310,56,0,6
135162,20070311,88,0,-6
135162,20070312,77,0,0
135162,20070313,54,0,2
135162,20070314,76,0,-10
135162,20070315,72,0,-10
135162,20070316,77,0,-10
135162,20070317,65,0,-56
135162,20070318,64,0,-96
135162,20070319,46,0,-135
135162,20070320,32,0,-89
135162,20070321,37,0,-42
135162,20070322,62,0,1
135162,20070323,63,0,2
135162,20070324,81,0,8
135162,20070325,77,0,-20
135162,20070326,83,0,28
135162,20070327,73,0,31
135162,20070328,87,0,32
135162,20070329,90,0,15
135162,20070330,78,0,20
135162,20070331,88,0,14
135162,20070401,80,0,11
135162,20070402,71,0,19
135162,20070403,61,0,-1
135162,20070404,63,0,12
135162,20070405,96,0,12
135162,20070406,64,0,15
135162,20070407,62,0,1
135162,20070408,51,0,-5
135162,20070409,78,0,-16
135162,20070410,92,0,12
135162,20070411,111,0,1
135162,20070412,103,0,15
135162,20070413,100,0,34
135162,20070414,117,0,32
135162,20070415,115,0,37
135162,20070416,141,0,-4
135162,20070417,101,0,3
135162,20070418,89,0,5
135162,20070419,76,0,1
135162,20070420,60,0,28
135162,20070421,72,0,41
135162,20070422,61,0,37
135162,20070423,120,0,3
135162,20070424,118,0,41
135162,20070425,107,0,45
135162,20070426,147,0,-2
135162,20070427,152,0,34
135162,20070428,118,0,44
135162,20070429,88,0,47
135162,20070430,92,0,22
135162,20070501,89,0,27
135162,20070502,121,0,6
135162,20070503,91,0,23
135162,20070504,109,0,31
135162,20070505,112,0,4
135162,20070506,121,0,-13
135162,20070507,115,0,-14
135162,20070508,103,0,55
135162,20070509,95,0,35
135162,20070510,93,0,63
135162,20070511,107,0,35
135162,20070512,97,0,29
135162,20070513,136,0,71
135162,20070514,159,0,98
135162,20070515,113,0,106
135162,20070516,93,0,115
135162,20070517,100,0,141
135162,20070518,110,0,92
135162,20070519,133,0,105
135162,20070520,145,0,27
135162,20070521,176,0,101
135162,20070522,151,0,61
135162,20070523,136,0,111
135162,20070524,147,0,135
135162,20070525,170,0,100
135162,20070526,125,0,83
135162,20070527,142,0,121
135162,20070528,167,0,109
135162,20070529,187,0,79
135162,20070530,145,0,142
135162,20070531,146,0,113
135162,20070601,170,0,137
135162,20070602,137,0,139
135162,20070603,149,0,151
135162,20070604,154,0,101
135162,20070605,185,0,87
135162,20070606,192,0,84
135162,20070607,206,0,105
135162,20070608,205,0,122
135162,20070609,202,0,110
135162,20070610,221,0,93
135162,20070611,233,0,72
135162,20070612,217,0,81
135162,20070613,177,0,117
135162,20070614,156,0,117
135162,20070615,114,0,119
135162,20070616,139,0,59
135162,20070617,163,0,115
135162,20070618,170,0,124
135162,20070619,178,0,120
135162,20070620,171,0,92
135162,20070621,191,0,88
135162,20070622,155,0,111
135162,20070623,162,0,115
135162,20070624,169,0,118
135162,20070625,182,0,144
135162,20070626,163,0,79
135162,20070627,148,0,123
135162,20070628,136,0,124
135162,20070629,152,0,136
135162,20070630,149,0,109
135162,20070701,142,0,102
135162,20070702,165,0,92
135162,20070703,179,0,116
135162,20070704,163,0,100
135162,20070705,143,0,116
135162,20070706,152,0,130
135162,20070707,161,0,134
135162,20070708,165,0,132
135162,20070709,163,0,115
135162,20070710,157,0,134
135162,20070711,146,0,120
135162,20070712,157,0,134
135162,20070713,166,0,84
135162,20070714,193,0,114
135162,20070715,191,0,114
135162,20070716,209,0,110
135162,20070717,206,0,120
135162,20070718,196,0,130
135162,20070719,182,0,117
135162,20070720,175,0,114
135162,20070721,177,0,109
135162,20070722,145,0,114
135162,20070723,163,0,120
135162,20070724,152,0,111
135162,20070725,171,0,110
135162,20070726,182,0,98
135162,20070727,167,0,87
135162,20070728,166,0,83
135162,20070729,160,0,82
135162,20070730,142,0,149
135162,20070731,148,0,146
135162,20070801,165,0,150
135162,20070802,164,0,147
135162,20070803,169,0,127
135162,20070804,169,0,125
135162,20070805,197,0,123
135162,20070806,196,0,116
135162,20070807,204,0,56
135162,20070808,203,0,121
135162,20070809,213,0,132
135162,20070810,212,0,111
135162,20070811,208,0,116
135162,20070812,190,0,98
135162,20070813,185,0,86
135162,20070814,183,0,121
135162,20070815,178,0,151
135162,20070816,177,0,125
135162,20070817,164,0,138
135162,20070818,163,0,127
135162,20070819,170,0,127
135162,20070820,178,0,113
135162,20070821,185,0,147
135162,20070822,209,0,101
135162,20070823,194,0,81
135162,20070824,188,0,80
135162,20070825,176,0,94
135162,20070826,172,0,116
135162,20070827,149,0,114
135162,20070828,134,0,114
135162,20070829,134,0,126
135162,20070830,126,0,122
135162,20070831,125,0,101
135162,20070901,141,0,106
135162,20070902,161,0,114
135162,20070903,138,0,142
135162,20070904,116,0,95
135162,20070905,119,0,114
135162,20070906,148,0,142
135162,20070907,165,0,92
135162,20070908,157,0,121
135162,20070909,146,0,81
135162,20070910,134,0,98
135162,20070911,128,0,132
135162,20070912,142,0,107
135162,20070913,143,0,103
135162,20070914,125,0,93
135162,20070915,118,0,66
135162,20070916,139,0,84
135162,20070917,157,0,98
135162,20070918,123,0,128
135162,20070919,112,0,115
135162,20070920,131,0,96
135162,20070921,148,0,102
135162,20070922,145,0,71
135162,20070923,137,0,25
135162,20070924,166,0,26
135162,20070925,123,0,30
135162,20070926,114,0,44
135162,20070927,99,0,115
135162,20070928,123,0,78
135162,20070929,124,0,82
135162,20070930,130,0,-22
135162,20071001,128,0,-34
135162,20071002,109,0,-14
135162,20071003,99,0,0
135162,20071004,100,0,16
135162,20071005,123,0,22
135162,20071006,101,0,6
135162,20071007,107,0,9
135162,20071008,106,0,6
135162,20071009,82,0,41
135162,20071010,95,0,88
135162,20071011,104,0,96
135162,20071012,97,0,45
135162,20071013,38,0,79
135162,20071014,66,0,70
135162,20071015,99,0,65
135162,20071016,125,0,113
135162,20071017,116,0,92
135162,20071018,87,0,87
135162,20071019,51,0,78
135162,20071020,43,0,96
135162,20071021,54,0,62
135162,20071022,47,0,-17
135162,20071023,46,0,-42
135162,20071024,49,0,-42
135162,20071025,70,0,-2
135162,20071026,91,0,-19
135162,20071027,90,0,-22
135162,20071028,85,0,36
135162,20071029,86,0,30
135162,20071030,91,0,25
135162,20071031,89,0,22
135162,20071101,120,0,5
135162,20071102,82,0,23
135162,20071103,102,0,3
135162,20071104,65,0,31
135162,20071105,59,0,56
135162,20071106,78,0,40
135162,20071107,82,0,43
135162,20071108,78,0,33
135162,20071109,61,0,17
135162,20071110,27,0,4
135162,20071111,16,0,13
135162,20071112,11,0,35
135162,20071113,17,0,-10
135162,20071114,0,0,1
135162,20071115,-1,0,4
135162,20071116,49,0,40
135162,20071117,72,0,25
135162,20071118,70,0,18
135162,20071119,43,0,40
135162,20071120,42,0,26
135162,20071121,41,0,23
135162,20071122,68,0,16
135162,20071123,65,0,43
135162,20071124,30,0,46
135162,20071125,50,0,30
135162,20071126,34,0,43
135162,20071127,22,0,46
135162,20071128,22,0,32
135162,20071129,51,0,48
135162,20071130,52,0,56
135162,20071201,69,0,76
135162,20071202,63,0,64
135162,20071203,59,0,72
135162,20071204,51,0,58
135162,20071205,70,0,56
135162,20071206,79,0,52
135162,20071207,80,0,42
135162,20071208,57,0,-24
135162,20071209,50,0,-22
135162,20071210,48,0,15
135162,20071211,48,0,-38
135162,20071212,18,0,-88
135162,20071213,10,0,-118
135162,20071214,35,0,-32
135162,20071215,-1,0,-47
135162,20071216,-5,0,-9
135162,20071217,18,0,-12
135162,20071218,10,0,1
135162,20071219,10,0,-43
135162,20071220,23,0,-39
135162,20071221,3,0,-78
135162,20071222,-8,0,-35
135162,20071223,9,0,16
135162,20071224,25,0,0
135162,20071225,29,0,-8
135162,20071226,38,0,8
135162,20071227,37,0,3
135162,20071228,59,0,20
135162,20071229,49,0,12
135162,20071230,47,0,11
135162,20071231,20,0,-12
135162,20080101,2,0,-14
135162,20080102,7,0,-28
135162,20080103,-22,0,-74
135162,20080104,-22,0,-140
135162,20080105,-11,0,-50
135162,20080106,21,0,-20
135162,20080107,24,0,-22
135162,20080108,47,0,-23
135162,20080109,41,0,-33
135162,20080110,44,0,-34
135162,20080111,61,0,-48
135162,20080112,58,0,-112
135162,20080113,42,0,-107
135162,20080114,26,0,-42
135162,20080115,51,0,-30
135162,20080116,65,0,-88
135162,20080117,47,0,-125
135162,20080118,54,0,-10
135162,20080119,74,0,-100
135162,20080120,43,0,-75
135162,20080121,45,0,-24
135162,20080122,12,0,-18
135162,20080123,16,0,-1
135162,20080124,67,0,0
135162,20080125,58,0,-64
135162,20080126,63,0,-144
135162,20080127,43,0,-74
135162,20080128,38,0,-54
135162,20080129,48,0,-45
135162,20080130,43,0,-12
135162,20080131,27,0,-22
135162,20080201,40,0,-47
135162,20080202,25,0,-80
135162,20080203,27,0,-49
135162,20080204,26,0,-147
135162,20080205,42,0,-168
135162,20080206,61,0,-34
135162,20080207,48,0,-33
135162,20080208,53,0,-59
135162,20080209,59,0,-64
135162,20080210,60,0,-17
135162,20080211,45,0,-12
135162,20080212,8,0,-26
135162,20080213,31,0,-69
135162,20080214,10,0,-66
135162,20080215,-13,0,1
135162,20080216,-22,0,-2
135162,20080217,34,0,-23
135162,20080218,72,0,-53
135162,20080219,56,0,-54
135162,20080220,52,0,-62
135162,20080221,34,0,-36
135162,20080222,79,0,-34
135162,20080223,62,0,-54
135162,20080224,73,0,-27
135162,20080225,64,0,-34
135162,20080226,63,0,-39
135162,20080227,66,0,-36
135162,20080228,55,0,-39
135162,20080229,54,0,-10
135162,20080301,61,0,19
135162,20080302,55,0,-26
135162,20080303,40,0,-40
135162,20080304,8,0,-49
135162,20080305,15,0,-58
135162,20080306,66,0,-38
135162,20080307,59,0,6
135162,20080308,53,0,4
135162,20080309,59,0,4
135162,20080310,73,0,-4
135162,20080311,74,0,-5
135162,20080312,56,0,-9
135162,20080313,54,0,-8
135162,20080314,44,0,-13
135162,20080315,48,0,-14
135162,20080316,37,0,-28
135162,20080317,14,0,-14
135162,20080318,14,0,-34
135162,20080319,17,0,-59
135162,20080320,4,0,-79
135162,20080321,23,0,-79
135162,20080322,-6,0,-64
135162,20080323,-22,0,-60
135162,20080324,10,0,-53
135162,20080325,2,0,-27
135162,20080326,8,0,-11
135162,20080327,9,0,-19
135162,20080328,41,0,3
135162,20080329,70,0,24
135162,20080330,76,0,21
135162,20080331,88,0,30
135162,20080401,58,0,-29
135162,20080402,71,0,10
135162,20080403,68,0,-2
135162,20080404,62,0,-4
135162,20080405,59,0,-34
135162,20080406,55,0,-26
135162,20080407,52,0,-12
135162,20080408,47,0,28
135162,20080409,49,0,10
135162,20080410,40,0,-5
135162,20080411,48,0,36
135162,20080412,69,0,37
135162,20080413,82,0,-14
135162,20080414,78,0,-6
135162,20080415,65,0,-4
135162,20080416,67,0,27
135162,20080417,83,0,3
135162,20080418,59,0,42
135162,20080419,65,0,7
135162,20080420,68,0,0
135162,20080421,75,0,-8
135162,20080422,83,0,-23
135162,20080423,79,0,-16
135162,20080424,74,0,60
135162,20080425,102,0,59
135162,20080426,102,0,28
135162,20080427,129,0,53
135162,20080428,146,0,34
135162,20080429,155,0,48
135162,20080430,124,0,41
135162,20080501,107,0,46
135162,20080502,109,0,17
135162,20080503,114,0,-8
135162,20080504,113,0,7
135162,20080505,123,0,35
135162,20080506,139,0,9
135162,20080507,141,0,44
135162,20080508,157,0,71
135162,20080509,160,0,48
135162,20080510,172,0,46
135162,20080511,177,0,26
135162,20080512,147,0,17
135162,20080513,103,0,-6
135162,20080514,103,0,-2
135162,20080515,121,0,25
135162,20080516,147,0,73
135162,20080517,118,0,103
135162,20080518,96,0,55
135162,20080519,79,0,95
135162,20080520,99,0,67
135162,20080521,111,0,28
135162,20080522,119,0,-5
135162,20080523,132,0,70
135162,20080524,130,0,7
135162,20080525,116,0,23
135162,20080526,91,0,93
135162,20080527,121,0,89
135162,20080528,131,0,69
135162,20080529,146,0,107
135162,20080530,169,0,109
135162,20080531,181,0,102
135162,20080601,173,0,76
135162,20080602,197,0,106
135162,20080603,174,0,114
135162,20080604,163,0,117
135162,20080605,164,0,110
135162,20080606,170,0,88
135162,20080607,192,0,94
135162,20080608,192,0,110
135162,20080609,186,0,134
135162,20080610,168,0,129
135162,20080611,135,0,130
135162,20080612,137,0,120
135162,20080613,136,0,121
135162,20080614,137,0,88
135162,20080615,138,0,128
135162,20080616,129,0,134
135162,20080617,145,0,134
135162,20080618,159,0,118
135162,20080619,174,0,124
135162,20080620,167,0,116
135162,20080621,152,0,110
135162,20080622,148,0,91
135162,20080623,160,0,102
135162,20080624,146,0,75
135162,20080625,144,0,103
135162,20080626,164,0,104
135162,20080627,154,0,110
135162,20080628,147,0,112
135162,20080629,171,0,110
135162,20080630,173,0,110
135162,20080701,170,0,126
